Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW
2005,RAINS,"10,602","2,003",3,0,0,0,558,722,"1,281",0,3,0,0,0,0,0,0,28,530
2005,RANDALL,"110,028","23,951",554,0,0,"32,748","2,784","16,114","7,838",554,0,0,0,0,0,"32,626",122,"2,227",557
2005,REAGAN,"3,103","1,394",0,0,0,"12,257",171,"1,394",0,0,0,0,0,0,0,"12,257",0,154,17
2005,REAL,"3,256",466,0,0,0,200,160,466,0,0,0,0,0,0,0,100,100,128,32
2005,RED RIVER,"14,003","1,778",8,0,0,"5,500","1,357","1,032",747,8,0,0,0,0,0,479,"5,021",68,"1,289"
2005,REEVES,"11,624","3,384",291,"1,054",0,"92,137",693,"3,352",32,291,0,"1,054",0,0,0,"18,837","73,300",693,0
2005,REFUGIO,"7,517","1,108",0,0,0,588,742,"1,108",0,0,0,0,0,0,0,588,0,668,74
2005,ROBERTS,870,203,0,0,0,"13,601",540,203,0,0,0,0,0,0,0,"13,601",0,459,81
2005,ROBERTSON,"16,247","3,007","3,767","7,676",0,"69,599","1,807","3,007",0,"3,660",107,"7,676",0,0,0,"60,246","9,353",542,"1,265"
2005,ROCKWALL,"61,786","11,917",31,0,0,0,142,161,"11,756",0,31,0,0,0,0,0,0,1,141
2005,RUNNELS,"11,241","1,435",27,0,0,"2,466",781,298,"1,138",0,27,0,0,0,0,"1,650",816,390,391
2005,RUSK,"47,671","7,983",640,3,"17,008",92,"1,155","6,751","1,231",233,407,3,0,0,"17,008",92,0,231,924
2005,SABINE,"10,405","1,669",177,0,0,0,808,663,"1,006",167,9,0,0,0,0,0,0,121,687
2005,SAN AUGUSTINE,"9,059","1,965",7,0,0,50,"1,025",719,"1,245",3,4,0,0,0,0,50,0,102,923
2005,SAN JACINTO,"24,583","3,272",11,0,0,0,416,"3,244",28,11,0,0,0,0,0,0,0,83,333
2005,SAN PATRICIO,"69,281","12,707","7,618",0,0,"9,613",422,"2,398","10,309",1,"7,617",0,0,0,0,"9,413",200,211,211
2005,SAN SABA,"6,178","1,212",1,2,0,"6,089","1,053","1,212",0,1,0,2,0,0,0,"1,068","5,021",421,632
2005,SCHLEICHER,"2,858",473,0,18,0,762,502,473,0,0,0,18,0,0,0,762,0,477,25
2005,SCURRY,"15,934","2,309",215,0,0,"3,593",449,554,"1,755",212,3,0,0,0,0,"3,586",7,112,337
2005,SHACKELFORD,"3,258",833,0,1,0,856,863,51,782,0,0,0,1,0,0,0,856,9,854
2005,SHELBY,"25,466","4,487","1,479",0,0,23,"3,746","2,140","2,348",4,"1,476",0,0,0,0,23,0,562,"3,184"
2005,SHERMAN,"3,353",641,2,0,0,"358,343","7,230",641,0,2,0,0,0,0,0,"358,343",0,"6,507",723
2005,SMITH,"190,019","40,790","2,890",1,0,"1,300","1,165","18,585","22,203",738,"2,152",1,0,0,0,182,"1,118",582,583
2005,SOMERVELL,"7,753","1,113",6,570,"39,166",70,144,"1,113",0,6,0,433,137,29,"39,137",0,70,43,101
2005,STARR,"61,193","8,244",158,0,0,"7,358","1,008","1,380","6,864",147,11,0,0,0,0,0,"7,358",756,252
2005,STEPHENS,"9,595","1,415",8,0,0,132,446,74,"1,341",0,8,0,0,0,0,0,132,45,401
2005,STERLING,"1,335",240,0,0,0,450,283,240,0,0,0,0,0,0,0,450,0,255,28
2005,STONEWALL,"1,479",280,0,0,0,196,470,208,72,0,0,0,0,0,0,190,6,376,94
2005,SUTTON,"4,162","1,142",0,0,0,"1,489",404,"1,142",0,0,0,0,0,0,0,"1,489",0,396,8
2005,SWISHER,"8,082","1,322",0,0,0,"165,346","3,951",903,419,0,0,0,0,0,0,"165,346",0,"3,872",79
2005,TARRANT,"1,621,055","332,382","13,087",1,"3,311","6,129",960,"12,865","319,518",822,"12,265",0,1,0,"3,311",0,"6,129",256,704
2005,TAYLOR,"127,816","21,960",810,326,0,"1,066",821,523,"21,437",0,810,326,0,0,0,"1,066",0,123,698
2005,TERRELL,"1,033",181,0,4,0,100,238,181,0,0,0,4,0,0,0,0,100,233,5
2005,TERRY,"12,477","1,861",2,0,0,"138,658",172,540,"1,322",2,0,0,0,0,0,"137,895",763,155,17
2005,THROCKMORTON,"1,610",269,0,0,0,0,719,22,247,0,0,0,0,0,0,0,0,0,719
2005,TITUS,"29,698","5,148","4,034",6,"11,698","1,066",917,204,"4,943",93,"3,941",0,6,3,"11,696",0,"1,066",183,734
2005,TOM GREEN,"102,748","16,645",664,0,0,"40,809","1,541","1,610","15,035",407,257,0,0,0,0,"27,809","13,000","1,233",308
2005,TRAVIS,"896,753","175,389","12,219","3,155","4,255","4,650",653,"14,938","160,451",946,"11,273",0,"3,155",0,"4,255","1,490","3,160",131,522
2005,TRINITY,"14,352","1,784",0,0,0,488,553,"1,204",580,0,0,0,0,0,0,0,488,28,525
2005,TYLER,"21,199","3,337",4,0,0,500,231,"3,337",0,4,0,0,0,0,0,500,0,46,185
2005,UPSHUR,"36,898","4,881",63,0,0,244,"1,447","4,436",446,63,0,0,0,0,0,0,244,217,"1,230"
2005,UPTON,"3,087","1,326",182,0,0,"6,674",119,"1,326",0,182,0,0,0,0,0,"6,674",0,119,0
2005,UVALDE,"26,669","5,121",3,147,0,"58,487","2,176","5,121",0,3,0,147,0,0,0,"58,087",400,"1,837",339
2005,VAL VERDE,"47,268","15,828",0,94,0,"2,600",516,"15,130",697,0,0,0,94,0,0,146,"2,454",490,26
2005,VAN ZANDT,"50,662","7,256",17,239,0,418,"2,337","3,821","3,436",17,0,239,0,0,0,0,418,584,"1,753"
2005,VICTORIA,"85,455","13,395","20,829",0,914,"5,619","1,201","4,130","9,265",500,"20,329",0,0,717,198,"5,619",0,721,480
2005,WALKER,"63,567","11,412",72,0,0,276,622,"4,476","6,936",40,32,0,0,0,0,0,276,187,435
2005,WALLER,"36,550","4,538",26,442,0,"21,098","1,134","4,538",0,26,0,442,0,0,0,"20,990",108,567,567
2005,WARD,"10,449","2,954",7,0,"2,326","3,570",73,"2,954",0,7,0,0,0,"2,326",0,"1,198","2,372",69,4
2005,WASHINGTON,"31,799","5,674",547,0,0,450,"1,817","1,850","3,824",338,209,0,0,0,0,450,0,182,"1,635"
2005,WEBB,"228,354","48,962",159,64,"1,901","7,250","1,037",535,"48,427",158,1,0,64,0,"1,901",555,"6,695",208,829
2005,WHARTON,"42,254","6,531",149,0,0,"280,720","1,328","6,531",0,149,0,0,0,0,0,"88,120","192,600",997,331
2005,WHEELER,"5,041",890,0,0,0,"12,990","1,811",890,0,0,0,0,0,0,0,"12,990",0,"1,358",453
2005,WICHITA,"128,711","23,483","2,548",0,113,"34,000",663,"1,472","22,012",0,"2,548",0,0,0,113,788,"33,212",33,630
2005,WILBARGER,"13,929","2,340",826,2,"5,987","28,639",910,"2,324",16,826,0,0,2,0,"5,987","28,402",237,228,682
2005,WILLACY,"20,663","3,489",144,0,0,"57,532",234,92,"3,397",0,144,0,0,0,0,0,"57,532",94,140
2005,WILLIAMSON,"330,740","57,481",661,"2,307",0,231,"1,311","18,505","38,975",390,271,"1,923",384,0,0,0,231,393,918
2005,WILSON,"38,113","5,881",10,0,0,"14,376","1,788","5,778",104,10,0,0,0,0,0,"13,876",500,"1,073",715
2005,WINKLER,"6,661","1,969",88,237,0,"3,770",83,"1,847",122,88,0,237,0,0,0,"3,770",0,81,2
2005,WISE,"55,237","4,299",161,978,0,"1,385","1,473","2,196","2,103",99,62,1,977,0,0,62,"1,323",295,"1,178"
2005,WOOD,"39,838","6,442",845,0,0,875,"2,237","5,433","1,009",642,203,0,0,0,0,110,765,112,"2,125"
2005,YOAKUM,"7,221","1,402",0,0,0,"127,747",267,"1,402",0,0,0,0,0,0,0,"127,747",0,254,13
2005,YOUNG,"17,700","3,525",36,0,456,0,"1,008",252,"3,273",0,36,0,0,0,456,0,0,202,806
2005,ZAPATA,"13,821","2,527",0,0,0,"3,414",526,189,"2,338",0,0,0,0,0,0,0,"3,414",368,158
2005,ZAVALA,"11,665","2,868","1,103",0,0,"55,396",840,"2,868",0,"1,103",0,0,0,0,0,"51,396","4,000",420,420
2006,ANDERSON,"56,202","13,186",0,0,0,305,"1,538","9,788","3,397",0,0,0,0,0,0,0,305,77,"1,461"
2006,ANDREWS,"13,154","3,077",826,0,0,"30,459",275,"3,077",0,826,0,0,0,0,0,"30,459",0,275,0
2006,ANGELINA,"82,424","12,410","7,285",0,0,234,398,"12,410",0,"4,425","2,860",0,0,0,0,186,48,40,358
2006,ARANSAS,"24,900","4,075",102,0,0,0,20,497,"3,578",0,102,0,0,0,0,0,0,14,6
2006,ARCHER,"9,065","1,758",1,0,0,"1,250","3,421",97,"1,661",0,1,0,0,0,0,0,"1,250",382,"3,039"
2006,ARMSTRONG,"2,170",471,0,0,0,"6,583","1,018",471,0,0,0,0,0,0,0,"6,583",0,916,102
2006,ATASCOSA,"42,414","9,315",147,0,"8,196","21,903","1,247","8,998",316,147,0,0,0,"8,196",0,"21,903",0,998,249
2006,AUSTIN,"26,928","3,373",76,0,0,"3,101","1,618","3,373",0,74,2,0,0,0,0,"3,101",0,485,"1,133"
2006,BAILEY,"6,514","1,244",0,0,0,"96,024","3,923","1,244",0,0,0,0,0,0,0,"96,024",0,"3,531",392
2006,BANDERA,"19,773","2,780",0,0,0,284,263,"2,780",0,0,0,0,0,0,0,284,0,197,66
2006,BASTROP,"71,726","11,025",75,0,"6,841",596,"1,625","11,021",3,66,8,0,0,0,"6,841",596,0,325,"1,300"
2006,BAYLOR,"4,041",806,0,0,0,"3,274","1,137",806,0,0,0,0,0,0,0,"2,094","1,180",227,910
2006,BEE,"33,207","6,534",0,0,0,"5,311",824,"2,948","3,586",0,0,0,0,0,0,"5,311",0,659,165
2006,BELL,"269,073","49,073",818,306,0,"2,179","1,038","2,489","46,584",0,818,0,306,0,0,60,"2,119",311,727
2006,BEXAR,"1,550,160","271,887","7,510","11,133","42,678","10,725","1,353","257,265","14,622","6,447","1,062","8,660","2,473","1,113","41,564","9,725","1,000",406,947
2006,BLANCO,"9,383","1,287",1,1,0,285,418,"1,018",269,0,1,1,0,0,0,35,250,293,125
2006,BORDEN,710,173,0,77,0,"2,322",216,173,0,0,0,77,0,0,0,"2,322",0,65,151
2006,BOSQUE,"18,272","3,099",956,0,"1,590","2,187","1,063","2,626",473,253,703,0,0,0,"1,589",687,"1,500",319,744
2006,BOWIE,"93,286","21,017","1,493",0,0,"6,195","1,255","2,166","18,851",25,"1,468",0,0,0,0,75,"6,120",63,"1,192"
2006,BRAZORIA,"286,773","37,723","221,629",178,0,"84,820","1,553","28,256","9,467","3,449","218,178",1,178,0,0,"2,820","82,000","1,165",388
2006,BRAZOS,"167,228","31,592","2,100",1,675,"26,211","1,572","31,592",0,"2,100",0,1,0,249,426,"25,168","1,043",550,"1,022"
2006,BREWSTER,"9,231","2,133",0,0,0,"2,845",319,"2,058",75,0,0,0,0,0,0,"1,345","1,500",303,16
2006,BRISCOE,"1,573",302,0,0,0,"34,448",235,179,123,0,0,0,0,0,0,"34,448",0,200,35
2006,BROOKS,"7,729","1,815",1,0,0,564,691,"1,815",0,1,0,0,0,0,0,564,0,449,242
2006,BROWN,"38,617","6,969",407,0,0,"9,467","1,302",315,"6,654",0,407,0,0,0,0,45,"9,422",195,"1,107"
2006,BURLESON,"18,101","2,877",117,0,0,"24,500","1,683","2,877",0,117,0,0,0,0,0,"22,065","2,435",505,"1,178"
2006,BURNET,"40,642","6,845",439,148,0,"1,133","5,992","2,497","4,348",9,430,124,24,0,0,440,693,474,"5,518"
2006,CALDWELL,"35,562","5,769",2,0,0,346,960,"3,068","2,701",2,0,0,0,0,0,346,0,192,768
2006,CALHOUN,"20,843","2,440","35,803","1,355",0,"15,812",327,322,"2,118",1,"35,802","1,110",246,0,0,0,"15,812",229,98
2006,CALLAHAN,"13,510","1,268",0,0,0,534,876,401,867,0,0,0,0,0,0,531,3,219,657
2006,CAMERON,"389,571","60,984","1,419",0,"1,346","308,571",554,"7,038","53,946",2,"1,417",0,0,0,"1,346",0,"308,571",52,502
2006,CAMP,"12,706","1,486",37,0,0,0,985,"1,000",486,7,30,0,0,0,0,0,0,394,591
2006,CARSON,"6,497","1,206",308,43,0,"64,707","1,119","1,202",3,308,0,43,0,0,0,"64,707",0,"1,007",112
2006,CASS,"30,567","3,105","93,476",0,0,0,718,"1,150","1,955",136,"93,340",0,0,0,0,0,0,22,696
2006,CASTRO,"7,554","1,630",107,0,0,"324,940","14,363","1,630",0,107,0,0,0,0,0,"324,940",0,"12,937","1,426"
2006,CHAMBERS,"32,383","3,650","16,210","2,521",631,"54,594",561,"1,696","1,954",884,"15,327",572,"1,949",45,586,0,"54,594",224,337
2006,CHEROKEE,"48,320","8,819",140,0,743,254,"1,439","7,454","1,365",98,43,0,0,136,606,43,211,216,"1,223"
2006,CHILDRESS,"7,728","1,908",27,0,0,"9,910",338,125,"1,783",0,27,0,0,0,0,"9,910",0,304,34
2006,CLAY,"11,161","1,889",0,0,0,"1,321","2,068",774,"1,115",0,0,0,0,0,0,"1,309",12,310,"1,758"
2006,COCHRAN,"3,590",712,0,0,0,"86,849",691,712,0,0,0,0,0,0,0,"86,849",0,622,69
2006,COKE,"3,897",524,0,18,0,965,318,219,304,0,0,0,18,0,0,937,28,248,70
2006,COLEMAN,"8,860","1,786",3,0,0,742,930,18,"1,768",3,0,0,0,0,0,0,742,28,902
2006,COLLIN,"696,306","160,720","2,000",99,525,938,908,"5,320","155,399",326,"1,674",0,99,0,525,938,0,45,863
2006,COLLINGSWORTH,"2,933",758,0,0,0,"51,185",804,747,11,0,0,0,0,0,0,"51,085",100,780,24
2006,COLORADO,"21,629","3,489",846,"16,137",0,"112,175","1,523","3,489",0,846,0,"1,540","14,597",0,0,"22,175","90,000",609,914
2006,COMAL,"102,032","17,034","1,268","7,192",0,735,226,"8,938","8,096",531,738,"6,651",542,0,0,735,0,68,158
2006,COMANCHE,"14,097","1,503",25,0,0,"30,941","4,212",609,894,3,23,0,0,0,0,"18,931","12,010","1,053","3,159"
2006,CONCHO,"3,801",708,0,0,0,"7,727",574,642,66,0,0,0,0,0,0,"7,632",95,287,287
2006,COOKE,"39,852","6,162",125,0,0,300,"1,366","5,738",425,125,0,0,0,0,0,82,218,205,"1,161"
2006,CORYELL,"76,007","13,454",0,0,0,182,"1,942","1,431","12,024",0,0,0,0,0,0,154,28,291,"1,651"
2006,COTTLE,"1,627",607,0,0,0,"3,999",460,596,11,0,0,0,0,0,0,"3,999",0,322,138
2006,CRANE,"3,854","1,221",569,0,0,0,79,"1,221",0,569,0,0,0,0,0,0,0,75,4
2006,CROCKETT,"3,986","1,294",18,40,0,485,681,"1,294",0,18,0,40,0,0,0,485,0,647,34
2006,CROSBY,"6,611",893,3,595,0,"88,389",273,360,533,2,1,185,410,0,0,"87,575",814,191,82
2006,CULBERSON,"2,646",611,0,0,0,"20,572",259,611,0,0,0,0,0,0,0,"20,572",0,246,13
2006,DALLAM,"6,244","1,572",9,0,0,"346,605","10,512","1,572",0,9,0,0,0,0,0,"346,414",191,"8,538","1,974"
2006,DALLAS,"2,340,063","566,041","26,414",174,803,"11,225",827,"2,613","563,427","1,176","25,238",94,80,0,803,0,"11,225",703,124
2006,DAWSON,"14,192","3,848",0,45,0,"126,999",109,"2,257","1,591",0,0,45,0,0,0,"126,144",855,98,11
2006,DEAF SMITH,"18,640","2,858",477,0,0,"121,982","19,433","2,858",0,477,0,0,0,0,0,"121,982",0,"17,547","1,886"
2006,DELTA,"5,267",815,0,0,0,"5,000",313,154,661,0,0,0,0,0,0,"2,500","2,500",47,266
2006,DENTON,"590,120","114,167",440,0,639,"2,750","1,160","9,512","104,655",30,410,0,0,0,639,"1,337","1,413",348,812
2006,DEWITT,"20,432","3,665",209,0,0,265,"2,053","3,628",36,209,0,0,0,0,0,265,0,"1,232",821
2006,DICKENS,"2,699",533,0,0,0,"11,024",394,185,348,0,0,0,0,0,0,"11,024",0,256,138
2006,DIMMIT,"10,033","2,382",0,0,0,"6,007",588,"2,382",0,0,0,0,0,0,0,"4,507","1,500",294,294
2006,DONLEY,"3,907",742,0,0,0,"26,347","1,077",231,511,0,0,0,0,0,0,"26,299",48,862,215
2006,DUVAL,"12,600","2,331",0,"1,894",0,"3,241",724,"2,331",0,0,0,"1,894",0,0,0,"3,241",0,652,72
2006,EASTLAND,"18,361","3,043",57,0,0,"9,711","1,248",423,"2,621",0,57,0,0,0,0,"8,998",713,62,"1,186"
2006,ECTOR,"127,212","23,782","3,738",117,0,"1,450",247,"3,154","20,629","3,732",6,117,0,0,0,25,"1,425",223,24
2006,EDWARDS,"1,923",352,0,0,0,417,392,352,0,0,0,0,0,0,0,359,58,353,39
2006,EL PASO,"743,319","116,146","6,161",99,"3,120","187,508",339,"73,217","42,929","5,391",770,99,0,"3,120",0,0,"187,508",305,34
2006,ELLIS,"139,104","27,887","5,324",23,0,312,"1,115","8,060","19,827","2,326","2,998",0,23,0,0,261,51,22,"1,093"
2006,ERATH,"34,308","4,630",70,0,0,"7,689","7,557","4,218",413,40,30,0,0,0,0,"6,923",766,"2,267","5,290"
2006,FALLS,"18,035","3,494",0,0,0,"3,907","1,884","1,394","2,099",0,0,0,0,0,0,"3,622",285,283,"1,601"
2006,FANNIN,"34,042","4,972",5,6,361,"5,567","1,661","3,377","1,595",0,5,6,0,80,281,0,"5,567","1,495",166
2006,FAYETTE,"23,763","3,357",205,47,"20,742","1,000","2,291","3,357",0,205,0,47,0,0,"20,742",730,270,229,"2,062"
2006,FISHER,"4,213",462,160,0,0,"4,990",643,332,129,152,8,0,0,0,0,"4,990",0,257,386
2006,FLOYD,"7,263",972,0,0,0,"126,098","2,080",783,190,0,0,0,0,0,0,"126,098",0,"1,768",312
2006,FOARD,"1,493",371,0,0,0,"4,062",352,37,334,0,0,0,0,0,0,"4,062",0,35,317
2006,FORT BEND,"487,047","76,206","4,101",277,"68,523","28,703","1,086","76,107",98,"4,088",13,277,0,"2,551","65,971","9,891","18,812",869,217
2006,FRANKLIN,"10,270","1,940",13,0,0,58,"1,065",57,"1,882",0,13,0,0,0,0,0,58,426,639
2006,FREESTONE,"19,381","3,346",0,79,263,98,"2,158","3,068",277,0,0,79,0,113,149,38,60,216,"1,942"
2006,FRIO,"16,323","3,154",0,0,214,"72,151","1,032","3,154",0,0,0,0,0,214,0,"72,151",0,619,413
2006,GAINES,"15,122","3,106",60,"1,537",0,"385,340",410,"3,106",0,60,0,"1,537",0,0,0,"385,340",0,369,41
2006,GALVESTON,"282,126","42,023","21,706",150,158,"2,072",255,"1,586","40,437",165,"21,540",150,0,4,154,0,"2,072",115,140
2006,GARZA,"5,075",754,2,0,0,"11,515",246,140,614,0,2,0,0,0,0,"11,515",0,49,197
2006,GILLESPIE,"24,083","4,342",15,0,0,"2,463",935,"4,342",0,6,9,0,0,0,0,"2,117",346,701,234
2006,GLASSCOCK,"1,241",153,0,0,0,"46,579",193,153,0,0,0,0,0,0,0,"46,579",0,154,39
2006,GOLIAD,"7,195",854,1,0,"2,672","2,176","1,306",854,0,1,0,0,0,"1,197","1,476","2,176",0,"1,045",261
2006,GONZALES,"19,256","4,328","1,608",36,0,"2,625","4,942","2,142","2,187","1,562",46,36,0,0,0,"2,625",0,"3,702","1,240"
2006,GRAY,"22,437","4,106","3,694",0,0,"27,181","2,664","2,821","1,285","3,694",0,0,0,0,0,"27,181",0,"1,998",666
2006,GRAYSON,"118,438","20,493","2,242",0,0,"1,271","1,440","10,649","9,844","1,234","1,008",0,0,0,0,334,937,360,"1,080"
2006,GREGG,"117,743","46,854","1,218",67,"1,005",44,193,"3,052","43,802",26,"1,193",0,67,242,762,24,20,19,174
2006,GRIMES,"24,802","4,737",365,0,"4,191",639,"1,403","4,737",0,365,0,0,0,3,"4,188",612,27,421,982
2006,GUADALUPE,"111,122","19,842","1,723",0,0,600,"1,032","11,360","8,483",96,"1,627",0,0,0,0,600,0,516,516
2006,HALE,"35,921","5,778","2,476",0,0,"278,131","4,163","4,687","1,091","2,300",176,0,0,0,0,"277,885",246,"3,747",416
2006,HALL,"3,660",723,0,0,0,"22,909",335,545,177,0,0,0,0,0,0,"22,909",0,268,67
2006,HAMILTON,"8,480","1,245",4,0,0,688,"1,997",691,554,4,0,0,0,0,0,306,382,300,"1,697"
2006,HANSFORD,"5,119","1,372",438,0,0,"134,173","7,940","1,372",0,438,0,0,0,0,0,"134,030",143,"5,759","2,181"
2006,HARDEMAN,"4,436",842,310,42,0,"7,289",456,143,699,310,0,0,42,0,0,"7,024",265,182,274
2006,HARDIN,"50,419","6,002",137,3,0,978,160,"6,002",0,137,0,3,0,0,0,789,189,40,120
2006,HARRIS,"3,830,130","1,073,022","316,413","4,832","4,649","3,082","1,745","247,234","825,788","44,600","271,813",212,"4,620","2,988","1,661","3,082",0,873,872
2006,HARRISON,"63,715","11,522","19,263",6,"13,627",445,811,"4,502","7,020",243,"19,020",6,0,0,"13,627",95,350,65,746
2006,HARTLEY,"5,520","1,230",0,0,0,"307,260","9,889","1,230",0,0,0,0,0,0,0,"307,260",0,"7,228","2,661"
2006,HASKELL,"5,662",997,0,0,0,"39,574",969,181,815,0,0,0,0,0,0,"39,484",90,291,678
2006,HAYS,"133,913","18,669",187,346,0,245,"3,735","12,294","6,375",186,1,346,0,0,0,242,3,305,"3,430"
2006,HEMPHILL,"3,438",671,2,0,0,"7,187","2,342",671,0,2,0,0,0,0,0,"7,187",0,"1,991",351
2006,HENDERSON,"79,331","10,964",941,2,25,384,"1,260","5,177","5,787",723,218,2,0,0,25,119,265,504,756
2006,HIDALGO,"708,235","108,800","2,357",722,922,"530,395",799,"5,250","103,551",8,"2,349",722,0,0,922,"1,042","529,353",320,479
2006,HILL,"34,886","5,670",8,0,0,"1,073","1,177","3,105","2,565",0,8,0,0,0,0,0,"1,073",59,"1,118"
2006,HOCKLEY,"22,352","3,462",396,0,0,"108,907",506,"1,642","1,820",396,0,0,0,0,0,"108,907",0,455,51
2006,HOOD,"49,058","6,899",25,0,115,"8,417",577,"5,232","1,667",25,0,0,0,77,39,"2,776","5,641",260,317
2006,HOPKINS,"33,910","6,840","1,001",67,0,281,"4,551","2,172","4,667",451,550,67,0,0,0,241,40,"2,276","2,275"
2006,HOUSTON,"23,630","4,185",6,6,0,"2,990","1,616","2,342","1,843",6,0,0,6,0,0,649,"2,341",162,"1,454"
2006,HOWARD,"32,918","4,192","2,115",4,604,"3,155",215,"3,774",418,587,"1,527",4,0,0,604,"3,155",0,183,32
2006,HUDSPETH,"3,483",489,0,0,0,"106,299",454,489,0,0,0,0,0,0,0,"83,299","23,000",386,68
2006,HUNT,"83,050","14,282",465,0,358,405,"1,241","2,501","11,781",25,439,0,0,0,358,365,40,0,"1,241"
2006,HUTCHINSON,"22,739","3,568","26,662",171,0,"41,194",756,"3,257",311,"26,116",546,85,86,0,0,"40,919",275,567,189
2006,IRION,"1,748",195,1,0,0,700,224,195,0,1,0,0,0,0,0,700,0,179,45
2006,JACK,"8,844",852,0,0,0,188,"1,055",89,763,0,0,0,0,0,0,127,61,158,897
2006,JACKSON,"14,559","1,832",656,0,0,"33,396","1,031","1,832",0,167,489,0,0,0,0,"33,396",0,669,362
2006,JASPER,"34,863","4,823","55,565",0,0,36,858,"4,823",0,"45,740","9,826",0,0,0,0,36,0,192,666
2006,JEFF DAVIS,"2,486",552,0,0,0,"3,438",378,552,0,0,0,0,0,0,0,"3,383",55,359,19
2006,JEFFERSON,"245,922","46,631","116,609",885,0,"90,244","1,046","11,688","34,943",134,"116,476",167,718,0,0,0,"90,244",209,837
2006,JIM HOGG,"5,090",914,2,30,0,500,453,914,0,2,0,30,0,0,0,500,0,408,45
2006,JIM WELLS,"41,102","8,016",123,0,0,"3,819","1,018","2,424","5,591",123,0,0,0,0,0,"3,819",0,611,407
2006,JOHNSON,"150,981","23,484","1,908",17,207,50,"1,644","7,802","15,682","1,017",892,0,17,0,207,17,33,493,"1,151"
2006,JONES,"20,366","2,515",0,0,0,"2,842","1,083",151,"2,364",0,0,0,0,0,0,"1,032","1,810",379,704
2006,KARNES,"15,408","3,078",59,1,0,"1,111","1,157","3,078",0,59,0,1,0,0,0,"1,111",0,637,520
2006,KAUFMAN,"93,807","12,842","1,146",0,0,179,"2,083",446,"12,397",430,716,0,0,0,0,170,9,104,"1,979"
2006,KENDALL,"30,547","4,746",0,0,0,138,430,"3,490","1,257",0,0,0,0,0,0,138,0,366,64
2006,KENEDY,392,253,0,0,0,0,557,253,0,0,0,0,0,0,0,0,0,529,28
2006,KENT,815,124,0,246,0,"1,456",374,124,0,0,0,246,0,0,0,"1,444",12,337,37
2006,KERR,"47,235","8,438",7,0,0,520,619,"4,625","3,814",7,0,0,0,0,0,120,400,328,291
2006,KIMBLE,"4,612",859,68,0,0,"3,054",374,235,624,2,66,0,0,0,0,24,"3,030",262,112
2006,KING,359,193,0,0,0,28,376,193,0,0,0,0,0,0,0,28,0,263,113
2006,KINNEY,"3,327","1,150",0,0,0,"4,776",298,"1,150",0,0,0,0,0,0,0,"4,776",0,238,60
2006,KLEBERG,"30,415","4,407","1,363",258,0,563,"1,620","3,663",745,"1,363",0,258,0,0,0,563,0,"1,539",81
2006,KNOX,"3,972",774,0,0,0,"41,043","1,135",187,588,0,0,0,0,0,0,"41,043",0,227,908
2006,LA SALLE,"5,914","1,405",0,0,0,"6,636",768,"1,405",0,0,0,0,0,0,0,"6,636",0,384,384
2006,LAMAR,"49,787","8,126","3,336",0,509,"4,128","1,534",197,"7,928",0,"3,336",0,0,0,509,"4,032",96,230,"1,304"
2006,LAMB,"14,640","2,569",459,0,"11,964","249,209","4,902","2,569",0,459,0,0,0,"11,964",0,"249,209",0,"4,657",245
2006,LAMPASAS,"20,461","2,990",106,0,0,337,646,436,"2,555",0,106,0,0,0,0,0,337,226,420
2006,LAVACA,"19,368","2,955",349,0,0,"3,644","2,142","2,955",0,269,80,0,0,0,0,"3,644",0,"1,606",536
2006,LEE,"16,798","2,437",15,0,0,426,"2,093","2,436",1,15,0,0,0,0,0,426,0,628,"1,465"
2006,LEON,"16,218","2,642",798,50,0,242,"1,671","2,642",0,798,0,50,0,0,0,242,0,84,"1,587"
2006,LIBERTY,"77,176","10,430",384,0,0,"40,404",910,"10,430",0,384,0,0,0,0,0,0,"40,404",0,910
2006,LIMESTONE,"22,378","3,904",34,642,"20,824",0,"1,913","2,947",957,26,8,642,0,666,"20,158",0,0,19,"1,894"
2006,LIPSCOMB,"3,146",678,102,0,0,"28,020",719,678,0,102,0,0,0,0,0,"28,020",0,647,72
2006,LIVE OAK,"12,061","2,142","1,978",0,0,"2,231",870,"1,424",718,876,"1,102",0,0,0,0,"2,231",0,609,261
2006,LLANO,"18,948","4,497",3,0,3,"3,317",603,"1,059","3,437",3,0,0,0,0,3,718,"2,599",332,271
2006,LOVING,60,7,0,0,0,0,101,7,0,0,0,0,0,0,0,0,0,99,2
2006,LUBBOCK,"253,601","47,555","1,637",0,897,"129,743","1,563","30,627","16,928",396,"1,241",0,0,12,885,"123,243","6,500","1,532",31
2006,LYNN,"6,237",708,0,0,0,"65,652",166,572,136,0,0,0,0,0,0,"60,206","5,446",141,25
2006,MADISON,"13,534","2,357",227,0,0,15,"1,111","2,357",0,227,0,0,0,0,0,0,15,111,"1,000"
2006,MARION,"10,880","1,533",0,0,"1,626",0,118,975,558,0,0,0,0,79,"1,547",0,0,6,112
2006,MARTIN,"4,820",379,0,53,0,"15,626",129,86,294,0,0,53,0,0,0,"15,626",0,90,39
