date,,reservoir_storage,conservation_storage,percent_full,conservation_capacity,Population ,Storage_per_capita
10/7/2004,2004.81,2081151,2023137,96.8,2090336,1327004.623,1.524589263
10/8/2004,2004.81,2080331,2022290,96.7,2090336,1327088.658,1.523854483
10/9/2004,2004.82,2080081,2022018,96.7,2090336,1327172.692,1.523553048
10/10/2004,2004.82,2078524,2020488,96.7,2090336,1327256.726,1.522303832
10/11/2004,2004.82,2076775,2018760,96.6,2090336,1327340.76,1.520905603
10/12/2004,2004.82,2074965,2016951,96.5,2090336,1327424.795,1.519446532
10/13/2004,2004.83,2073139,2015124,96.4,2090336,1327508.829,1.517974085
10/14/2004,2004.83,2073565,2015496,96.4,2090336,1327592.863,1.518158207
10/15/2004,2004.83,2071610,2013574,96.3,2090336,1327676.897,1.516614475
10/16/2004,2004.84,2070389,2012374,96.3,2090336,1327760.932,1.515614711
10/17/2004,2004.84,2069335,2011321,96.2,2090336,1327844.966,1.514725779
10/18/2004,2004.84,2068854,2010839,96.2,2090336,1327929,1.514266953
10/19/2004,2004.84,2067957,2009942,96.2,2090336,1328013.034,1.513495687
10/20/2004,2004.85,2067372,2009357,96.1,2090336,1328097.068,1.512959442
10/21/2004,2004.85,2066253,2008238,96.1,2090336,1328181.103,1.512021211
10/22/2004,2004.85,2065837,2007822,96.1,2090336,1328265.137,1.511612361
10/23/2004,2004.85,2073619,2015459,96.4,2090336,1328349.171,1.517265975
10/24/2004,2004.86,2076662,2018531,96.6,2090336,1328433.205,1.519482494
10/25/2004,2004.86,2077865,2019700,96.6,2090336,1328517.24,1.520266309
10/26/2004,2004.86,2078685,2020593,96.7,2090336,1328601.274,1.520842287
10/27/2004,2004.87,2085973,2025889,96.9,2090336,1328685.308,1.524731994
10/28/2004,2004.87,2086763,2026712,97,2090336,1328769.342,1.525254937
10/29/2004,2004.87,2087703,2027556,97,2090336,1328853.377,1.525793617
10/30/2004,2004.87,2087981,2027468,97,2090336,1328937.411,1.525630916
10/31/2004,2004.88,2088269,2027432,97,2090336,1329021.445,1.525507363
11/1/2004,2004.88,2097199,2039056,95.5,2134039,1329105.479,1.534156643
11/2/2004,2004.88,2102347,2044332,95.8,2134039,1329189.514,1.538028986
11/3/2004,2004.88,2102836,2044767,95.8,2134039,1329273.548,1.538259001
11/4/2004,2004.89,2103391,2045343,95.8,2134039,1329357.582,1.538595053
11/5/2004,2004.89,2103861,2045846,95.9,2134039,1329441.616,1.538876153
11/6/2004,2004.89,2104613,2046599,95.9,2134039,1329525.651,1.539345254
11/7/2004,2004.9,2105347,2047333,95.9,2134039,1329609.685,1.539800005
11/8/2004,2004.9,2106109,2048094,96,2134039,1329693.719,1.540275005
11/9/2004,2004.9,2106417,2048218,96,2134039,1329777.753,1.540270917
11/10/2004,2004.9,2106799,2048657,96,2134039,1329861.788,1.540503697
11/11/2004,2004.91,2107662,2049549,96,2134039,1329945.822,1.541077062
11/12/2004,2004.91,2107176,2049079,96,2134039,1330029.856,1.540626318
11/13/2004,2004.91,2106884,2048870,96,2134039,1330113.89,1.540371854
11/14/2004,2004.92,2111971,2053950,96.2,2134039,1330197.925,1.544093523
11/15/2004,2004.92,2126147,2068099,96.9,2134039,1330281.959,1.554632073
11/16/2004,2004.92,2136079,2078064,97.4,2134039,1330365.993,1.562024293
11/17/2004,2004.92,2244490,2105693,98.7,2134039,1330450.027,1.58269229
11/18/2004,2004.93,2389846,2106390,98.7,2134039,1330534.062,1.583116179
11/19/2004,2004.93,2425386,2113383,99,2134039,1330618.096,1.588271651
11/20/2004,2004.93,2434001,2116123,99.2,2134039,1330702.13,1.590230415
11/21/2004,2004.93,2428288,2106420,98.7,2134039,1330786.164,1.582838818
11/22/2004,2004.94,2428417,2098160,98.3,2134039,1330870.199,1.576532409
11/23/2004,2004.94,2460744,2098166,98.3,2134039,1330954.233,1.576437377
11/24/2004,2004.94,2492920,2103465,98.6,2134039,1331038.267,1.580318952
11/25/2004,2004.95,2495733,2112015,99,2134039,1331122.301,1.586642338
11/26/2004,2004.95,2475246,2117371,99.2,2134039,1331206.336,1.590565597
11/27/2004,2004.95,2446938,2122293,99.4,2134039,1331290.37,1.594162362
11/28/2004,2004.95,2413914,2124341,99.5,2134039,1331374.404,1.595600001
11/29/2004,2004.96,2378876,2122874,99.5,2134039,1331458.438,1.594397496
11/30/2004,2004.96,2342757,2121028,99.4,2134039,1331542.473,1.592910511
12/1/2004,2004.96,2306884,2121743,99.4,2134039,1331626.507,1.593346925
12/2/2004,2004.96,2278582,2121932,99.4,2134039,1331710.541,1.593388304
12/3/2004,2004.97,2262216,2123009,99.5,2134039,1331794.575,1.594096446
12/4/2004,2004.97,2254103,2122435,99.5,2134039,1331878.61,1.593564898
12/5/2004,2004.97,2250505,2122899,99.5,2134039,1331962.644,1.593812717
12/6/2004,2004.98,2246771,2121800,99.4,2134039,1332046.678,1.592887122
12/7/2004,2004.98,2242008,2123102,99.5,2134039,1332130.712,1.593764021
12/8/2004,2004.98,2233172,2122117,99.4,2134039,1332214.747,1.592924118
12/9/2004,2004.98,2226199,2122758,99.5,2134039,1332298.781,1.593304768
12/10/2004,2004.99,2217112,2121048,99.4,2134039,1332382.815,1.591920862
12/11/2004,2004.99,2212037,2121534,99.4,2134039,1332466.849,1.592185202
12/12/2004,2004.99,2206085,2121515,99.4,2134039,1332550.884,1.592070536
12/13/2004,2004.99,2200766,2122298,99.4,2134039,1332634.918,1.5925577
12/14/2004,2005,2196304,2121562,99.4,2134039,1332718.952,1.591905027
12/15/2004,2005,2195479,2120730,99.4,2134039,1332802.986,1.591180408
12/16/2004,2005,2196028,2121286,99.4,2134039,1332887.021,1.591497229
12/17/2004,2005.01,2196526,2121577,99.4,2134039,1332971.055,1.591615206
12/18/2004,2005.01,2197763,2122042,99.4,2134039,1333055.089,1.591863695
12/19/2004,2005.01,2199078,2122545,99.5,2134039,1333139.123,1.592140657
12/20/2004,2005.01,2198848,2121717,99.4,2134039,1333223.158,1.591419252
12/21/2004,2005.02,2199810,2122302,99.5,2134039,1333307.192,1.591757708
12/22/2004,2005.02,2201681,2123785,99.5,2134039,1333391.226,1.592769593
12/23/2004,2005.02,2200892,2123603,99.5,2134039,1333475.26,1.592532733
12/24/2004,2005.02,2199006,2123481,99.5,2134039,1333559.295,1.592340895
12/25/2004,2005.03,2196390,2123338,99.5,2134039,1333643.329,1.592133334
12/26/2004,2005.03,2195197,2123736,99.5,2134039,1333727.363,1.592331431
12/27/2004,2005.03,2194969,2123551,99.5,2134039,1333811.397,1.592092409
12/28/2004,2005.04,2195870,2123849,99.5,2134039,1333895.432,1.592215514
12/29/2004,2005.04,2198128,2124517,99.6,2134039,1333979.466,1.592615969
12/30/2004,2005.04,2199546,2125315,99.6,2134039,1334063.5,1.593113821
12/31/2004,2005.04,2199940,2125725,99.6,2134039,1334147.534,1.593320788
1/1/2005,2005.05,2200234,2125883,99.6,2134039,1334231.568,1.593338855
1/2/2005,2005.05,2201196,2126062,99.6,2134039,1334315.603,1.593372659
1/3/2005,2005.05,2201499,2125172,99.6,2134039,1334399.637,1.592605349
1/4/2005,2005.05,2197984,2120438,99.4,2134039,1334483.671,1.588957621
1/5/2005,2005.06,2193915,2116756,99.2,2134039,1334567.705,1.586098623
1/6/2005,2005.06,2189660,2113867,99.1,2134039,1334651.74,1.583834147
1/7/2005,2005.06,2183718,2111301,98.9,2134039,1334735.774,1.581811952
1/8/2005,2005.07,2178431,2109746,98.9,2134039,1334819.808,1.580547417
1/9/2005,2005.07,2176392,2110427,98.9,2134039,1334903.842,1.580958068
1/10/2005,2005.07,2172523,2110557,98.9,2134039,1334987.877,1.58095593
1/11/2005,2005.07,2171878,2111333,98.9,2134039,1335071.911,1.581437661
1/12/2005,2005.08,2171969,2111635,99,2134039,1335155.945,1.581564317
1/13/2005,2005.08,2172095,2112324,99,2134039,1335239.979,1.581980792
1/14/2005,2005.08,2169959,2111917,99,2134039,1335324.014,1.58157644
1/15/2005,2005.08,2170351,2111928,99,2134039,1335408.048,1.581485152
1/16/2005,2005.09,2170723,2111494,98.9,2134039,1335492.082,1.581060665
1/17/2005,2005.09,2169872,2108134,98.8,2134039,1335576.116,1.578445417
1/18/2005,2005.09,2168247,2102483,98.5,2134039,1335660.151,1.574115241
1/19/2005,2005.1,2166849,2097579,98.3,2134039,1335744.185,1.570344849
1/20/2005,2005.1,2165168,2092176,98,2134039,1335828.219,1.56620138
1/21/2005,2005.1,2163732,2087144,97.8,2134039,1335912.253,1.562336145
1/22/2005,2005.1,2161542,2084137,97.7,2134039,1335996.288,1.559987119
1/23/2005,2005.11,2158802,2083311,97.6,2134039,1336080.322,1.559270776
1/24/2005,2005.11,2158465,2082604,97.6,2134039,1336164.356,1.558643583
1/25/2005,2005.11,2158767,2082324,97.6,2134039,1336248.39,1.558336021
1/26/2005,2005.12,2159036,2082356,97.6,2134039,1336332.425,1.558261973
1/27/2005,2005.12,2160633,2083925,97.7,2134039,1336416.459,1.559338024
1/28/2005,2005.12,2163308,2085996,97.7,2134039,1336500.493,1.560789548
1/29/2005,2005.12,2162252,2085158,97.7,2134039,1336584.527,1.560064446
1/30/2005,2005.13,2161281,2084188,97.7,2134039,1336668.562,1.559240682
1/31/2005,2005.13,2161161,2085166,97.7,2134039,1336752.596,1.559874285
2/1/2005,2005.13,2161368,2086554,97.8,2134039,1336836.63,1.560814503
2/2/2005,2005.13,2161712,2087295,97.8,2134039,1336920.664,1.561270654
2/3/2005,2005.14,2161712,2086969,97.8,2134039,1337004.699,1.560928695
2/4/2005,2005.14,2161939,2087588,97.8,2134039,1337088.733,1.561293539
2/5/2005,2005.14,2162111,2086770,97.8,2134039,1337172.767,1.560583682
2/6/2005,2005.15,2165720,2087252,97.8,2134039,1337256.801,1.560846053
2/7/2005,2005.15,2167299,2087848,97.8,2134039,1337340.836,1.561193635
2/8/2005,2005.15,2166562,2088290,97.9,2134039,1337424.87,1.561426026
2/9/2005,2005.15,2164384,2087486,97.8,2134039,1337508.904,1.560726806
2/10/2005,2005.16,2161993,2088425,97.9,2134039,1337592.938,1.561330761
2/11/2005,2005.16,2161555,2091014,98,2134039,1337676.973,1.563168121
2/12/2005,2005.16,2160712,2093185,98.1,2134039,1337761.007,1.564692788
2/13/2005,2005.16,2161339,2094990,98.2,2134039,1337845.041,1.56594369
2/14/2005,2005.17,2161680,2097080,98.3,2134039,1337929.075,1.56740745
2/15/2005,2005.17,2162693,2100228,98.4,2134039,1338013.11,1.569661751
2/16/2005,2005.17,2161775,2101108,98.5,2134039,1338097.144,1.570220824
2/17/2005,2005.18,2159949,2101415,98.5,2134039,1338181.178,1.570351634
2/18/2005,2005.18,2158373,2100347,98.4,2134039,1338265.212,1.569454978
2/19/2005,2005.18,2158187,2099742,98.4,2134039,1338349.247,1.568904384
2/20/2005,2005.18,2157469,2098875,98.4,2134039,1338433.281,1.568158107
2/21/2005,2005.19,2157257,2099103,98.4,2134039,1338517.315,1.568229993
2/22/2005,2005.19,2156094,2097970,98.3,2134039,1338601.349,1.567285138
2/23/2005,2005.19,2153716,2095702,98.2,2134039,1338685.384,1.565492554
2/24/2005,2005.19,2160410,2094461,98.1,2134039,1338769.418,1.564467318
2/25/2005,2005.2,2178882,2104696,98.6,2134039,1338853.452,1.572013723
2/26/2005,2005.2,2194969,2109763,98.9,2134039,1338937.486,1.575699405
2/27/2005,2005.2,2208714,2116650,99.2,2134039,1339021.521,1.580743825
2/28/2005,2005.21,2218694,2122109,99.4,2134039,1339105.555,1.584721229
3/1/2005,2005.21,2225567,2125031,99.6,2134039,1339189.589,1.586803704
3/2/2005,2005.21,2232802,2125124,99.6,2134039,1339273.623,1.586773579
3/3/2005,2005.21,2240617,2120661,99.4,2134039,1339357.658,1.583341827
3/4/2005,2005.22,2244779,2121763,99.4,2134039,1339441.692,1.584065221
3/5/2005,2005.22,2245521,2122155,99.4,2134039,1339525.726,1.584258487
3/6/2005,2005.22,2245815,2121011,99.4,2134039,1339609.76,1.583305126
3/7/2005,2005.22,2248578,2121517,99.4,2134039,1339693.795,1.583583509
3/8/2005,2005.23,2248778,2122591,99.5,2134039,1339777.829,1.584285808
3/9/2005,2005.23,2247700,2122525,99.5,2134039,1339861.863,1.584137185
3/10/2005,2005.23,2243782,2121440,99.4,2134039,1339945.897,1.583228102
3/11/2005,2005.24,2239279,2122793,99.5,2134039,1340029.932,1.584138496
3/12/2005,2005.24,2235989,2125041,99.6,2134039,1340113.966,1.585716629
3/13/2005,2005.24,2234901,2126254,99.6,2134039,1340198,1.58652229
3/14/2005,2005.24,2229249,2127006,99.7,2134039,1340282.034,1.586983893
3/15/2005,2005.25,2220515,2125230,99.6,2134039,1340366.068,1.585559386
3/16/2005,2005.25,2211765,2123385,99.5,2134039,1340450.103,1.584083582
3/17/2005,2005.25,2202853,2122600,99.5,2134039,1340534.137,1.583398693
3/18/2005,2005.25,2193541,2120907,99.4,2134039,1340618.171,1.58203659
3/19/2005,2005.26,2190940,2121642,99.4,2134039,1340702.205,1.582485649
3/20/2005,2005.26,2188289,2121162,99.4,2134039,1340786.24,1.582028467
3/21/2005,2005.26,2185073,2120446,99.4,2134039,1340870.274,1.581395338
3/22/2005,2005.27,2187155,2121169,99.4,2134039,1340954.308,1.581835404
3/23/2005,2005.27,2183238,2118832,99.3,2134039,1341038.342,1.579993601
3/24/2005,2005.27,2179909,2116658,99.2,2134039,1341122.377,1.578273569
3/25/2005,2005.27,2181272,2117062,99.2,2134039,1341206.411,1.578475903
3/26/2005,2005.28,2186078,2117587,99.2,2134039,1341290.445,1.578768422
3/27/2005,2005.28,2189841,2117250,99.2,2134039,1341374.479,1.578418281
3/28/2005,2005.28,2188641,2113508,99,2134039,1341458.514,1.575529902
3/29/2005,2005.28,2186079,2111533,98.9,2134039,1341542.548,1.573959024
3/30/2005,2005.29,2184870,2110911,98.9,2134039,1341626.582,1.573396821
3/31/2005,2005.29,2182098,2110095,98.9,2134039,1341710.616,1.572690097
4/1/2005,2005.29,2179351,2109300,98.8,2134039,1341794.651,1.571999112
4/2/2005,2005.3,2173686,2107338,98.7,2134039,1341878.685,1.570438538
4/3/2005,2005.3,2169674,2107070,98.7,2134039,1341962.719,1.570140489
4/4/2005,2005.3,2166228,2106477,98.7,2134039,1342046.753,1.56960031
4/5/2005,2005.3,2163589,2105205,98.6,2134039,1342130.788,1.568554286
4/6/2005,2005.31,2160855,2102505,98.5,2134039,1342214.822,1.566444481
4/7/2005,2005.31,2158014,2099519,98.4,2134039,1342298.856,1.564121872
4/8/2005,2005.31,2155318,2096823,98.3,2134039,1342382.89,1.562015588
4/9/2005,2005.32,2153740,2095237,98.2,2134039,1342466.925,1.560736404
4/10/2005,2005.32,2153392,2093947,98.1,2134039,1342550.959,1.559677855
4/11/2005,2005.32,2154629,2093783,98.1,2134039,1342634.993,1.559458089
4/12/2005,2005.32,2152512,2091852,98,2134039,1342719.027,1.557922363
4/13/2005,2005.33,2151595,2091176,98,2134039,1342803.062,1.557321442
4/14/2005,2005.33,2149652,2090247,97.9,2134039,1342887.096,1.556532196
4/15/2005,2005.33,2147853,2089020,97.9,2134039,1342971.13,1.555521152
4/16/2005,2005.33,2145837,2087651,97.8,2134039,1343055.164,1.554404507
4/17/2005,2005.34,2145066,2087012,97.8,2134039,1343139.199,1.553831503
4/18/2005,2005.34,2143948,2085825,97.7,2134039,1343223.233,1.552850598
4/19/2005,2005.34,2143193,2085069,97.7,2134039,1343307.267,1.552190665
4/20/2005,2005.35,2143099,2085031,97.7,2134039,1343391.301,1.552065283
4/21/2005,2005.35,2143828,2085774,97.7,2134039,1343475.336,1.552521244
4/22/2005,2005.35,2143709,2085623,97.7,2134039,1343559.37,1.552311752
4/23/2005,2005.35,2143259,2085211,97.7,2134039,1343643.404,1.551908039
4/24/2005,2005.36,2141796,2083738,97.6,2134039,1343727.438,1.550714781
4/25/2005,2005.36,2140379,2082270,97.6,2134039,1343811.473,1.549525393
4/26/2005,2005.36,2140212,2081984,97.6,2134039,1343895.507,1.549215686
4/27/2005,2005.36,2138652,2080441,97.5,2134039,1343979.541,1.547970736
4/28/2005,2005.37,2137181,2079073,97.4,2134039,1344063.575,1.546856144
4/29/2005,2005.37,2136947,2078804,97.4,2134039,1344147.61,1.54655931
4/30/2005,2005.37,2136295,2078153,97.4,2134039,1344231.644,1.545978336
5/1/2005,2005.38,2133848,2075706,99.3,2090336,1344315.678,1.544061439
5/2/2005,2005.38,2132328,2074237,99.2,2090336,1344399.712,1.542872243
5/3/2005,2005.38,2130970,2072890,99.2,2090336,1344483.747,1.541773938
5/4/2005,2005.38,2129986,2071901,99.1,2090336,1344567.781,1.540942026
5/5/2005,2005.39,2128237,2070072,99,2090336,1344651.815,1.539485521
5/6/2005,2005.39,2126744,2068578,99,2090336,1344735.849,1.538278318
5/7/2005,2005.39,2124858,2066755,98.9,2090336,1344819.884,1.536826623
5/8/2005,2005.39,2127399,2069330,99,2090336,1344903.918,1.538645232
5/9/2005,2005.4,2132944,2074468,99.2,2090336,1344987.952,1.542369206
5/10/2005,2005.4,2137868,2078768,99.4,2090336,1345071.986,1.545469701
5/11/2005,2005.4,2140851,2081641,99.6,2090336,1345156.021,1.547508964
5/12/2005,2005.41,2141478,2082210,99.6,2090336,1345240.055,1.547835267
5/13/2005,2005.41,2141707,2082346,99.6,2090336,1345324.089,1.547839674
5/14/2005,2005.41,2141990,2081989,99.6,2090336,1345408.123,1.547477649
5/15/2005,2005.41,2141507,2081262,99.6,2090336,1345492.158,1.546840677
5/16/2005,2005.42,2139399,2079409,99.5,2090336,1345576.192,1.545366968
5/17/2005,2005.42,2137932,2078154,99.4,2090336,1345660.226,1.544337835
5/18/2005,2005.42,2135997,2076430,99.3,2090336,1345744.26,1.542960324
5/19/2005,2005.42,2134881,2075287,99.3,2090336,1345828.295,1.54201469
5/20/2005,2005.43,2132231,2072854,99.2,2090336,1345912.329,1.540110716
5/21/2005,2005.43,2129259,2069942,99,2090336,1345996.363,1.537851109
5/22/2005,2005.43,2126874,2067774,98.9,2090336,1346080.397,1.536144501
5/23/2005,2005.44,2123332,2064606,98.8,2090336,1346164.432,1.533695254
5/24/2005,2005.44,2119965,2061879,98.6,2090336,1346248.466,1.53157389
5/25/2005,2005.44,2117643,2059545,98.5,2090336,1346332.5,1.529744695
5/26/2005,2005.44,2114734,2056660,98.4,2090336,1346416.534,1.527506494
5/27/2005,2005.45,2112146,2054037,98.3,2090336,1346500.568,1.525463151
5/28/2005,2005.45,2111706,2053169,98.2,2090336,1346584.603,1.52472336
5/29/2005,2005.45,2113899,2054148,98.3,2090336,1346668.637,1.525355194
5/30/2005,2005.45,2116769,2054283,98.3,2090336,1346752.671,1.525360256
5/31/2005,2005.46,2118599,2053522,98.2,2090336,1346836.705,1.524700056
6/1/2005,2005.46,2123853,2057581,98.4,2090336,1346920.74,1.52761847
6/2/2005,2005.46,2127051,2061214,98.6,2090336,1347004.774,1.530220263
6/3/2005,2005.47,2131605,2064897,98.8,2090336,1347088.808,1.532858849
6/4/2005,2005.47,2138522,2068985,99,2090336,1347172.842,1.535797735
6/5/2005,2005.47,2142754,2074958,99.3,2090336,1347256.877,1.540135394
6/6/2005,2005.47,2145410,2078485,99.4,2090336,1347340.911,1.542657083
6/7/2005,2005.48,2144732,2081070,99.6,2090336,1347424.945,1.544479347
6/8/2005,2005.48,2142436,2082468,99.6,2090336,1347508.979,1.545420499
6/9/2005,2005.48,2140577,2082563,99.6,2090336,1347593.014,1.545394625
6/10/2005,2005.48,2138656,2080574,99.5,2090336,1347677.048,1.543822389
6/11/2005,2005.49,2136152,2078060,99.4,2090336,1347761.082,1.541860815
6/12/2005,2005.49,2133024,2074927,99.3,2090336,1347845.116,1.539440233
6/13/2005,2005.49,2130153,2072039,99.1,2090336,1347929.151,1.537201713
6/14/2005,2005.5,2127368,2069276,99,2090336,1348013.185,1.535056202
6/15/2005,2005.5,2124821,2066741,98.9,2090336,1348097.219,1.533080085
6/16/2005,2005.5,2121135,2063120,98.7,2090336,1348181.253,1.530298686
6/17/2005,2005.5,2116127,2058112,98.5,2090336,1348265.288,1.526488903
6/18/2005,2005.51,2111162,2053098,98.2,2090336,1348349.322,1.522675146
6/19/2005,2005.51,2106064,2047994,98,2090336,1348433.356,1.518795119
6/20/2005,2005.51,2101143,2043091,97.7,2090336,1348517.39,1.515064629
6/21/2005,2005.52,2095711,2037686,97.5,2090336,1348601.425,1.510962366
6/22/2005,2005.52,2090435,2032420,97.2,2090336,1348685.459,1.506963678
6/23/2005,2005.52,2084791,2026776,97,2090336,1348769.493,1.502685233
6/24/2005,2005.52,2079239,2021224,96.7,2090336,1348853.527,1.498475527
6/25/2005,2005.53,2073346,2015332,96.4,2090336,1348937.562,1.494014295
6/26/2005,2005.53,2067340,2009277,96.1,2090336,1349021.596,1.48943279
6/27/2005,2005.53,2061859,2003800,95.9,2090336,1349105.63,1.485280289
6/28/2005,2005.53,2057273,1999258,95.6,2090336,1349189.664,1.481821313
6/29/2005,2005.54,2052078,1994064,95.4,2090336,1349273.699,1.477879545
6/30/2005,2005.54,2046916,1988901,95.1,2090336,1349357.733,1.473961242
7/1/2005,2005.54,2041814,1983706,94.9,2090336,1349441.767,1.470019714
7/2/2005,2005.55,2036889,1978723,94.7,2090336,1349525.801,1.466235768
7/3/2005,2005.55,2031607,1973453,94.4,2090336,1349609.836,1.46223964
7/4/2005,2005.55,2025725,1967559,94.1,2090336,1349693.87,1.457781682
7/5/2005,2005.55,2020558,1962445,93.9,2090336,1349777.904,1.453902152
7/6/2005,2005.56,2015756,1957642,93.7,2090336,1349861.938,1.4502535
7/7/2005,2005.56,2011289,1953130,93.4,2090336,1349945.973,1.446820865
7/8/2005,2005.56,2007340,1949237,93.2,2090336,1350030.007,1.443847166
7/9/2005,2005.56,2002875,1944801,93,2090336,1350114.041,1.44047165
7/10/2005,2005.57,1998198,1940100,92.8,2090336,1350198.075,1.436900286
7/11/2005,2005.57,1993428,1935370,92.6,2090336,1350282.11,1.433307889
7/12/2005,2005.57,1988894,1930796,92.4,2090336,1350366.144,1.429831464
7/13/2005,2005.58,1984543,1926450,92.2,2090336,1350450.178,1.426524304
7/14/2005,2005.58,1981319,1923304,92,2090336,1350534.212,1.424106093
